,viewCount,likeCount,dislikeCount,num_days_since_pub,viewcounts_weighted,like_count_weighted,dislike_count_weighted,like_dislike_ratio,weighted_like_dislike_ratio,like_dislike_ratio_by_viewcounts_weighted,videoTitleSentimentScore_vader_pos,videoTitleSentimentScore_vader_com,captionSentimentScore_vader_pos,captionSentimentScore_vader_neg,captionSentimentScore_vader_com,falir_videoTitle_score,caption_list_split_by_nvidia_10words_flairscores,caption_list_split_by_nvidia_20words_flairscores,caption_list_split_by_nvidia_35words_flairscores,caption_list_split_by_nvidia_10words_vaderscores,caption_list_split_by_nvidia_20words_vaderscores,caption_list_split_by_nvidia_35words_vaderscores,msft,amd,ndaq,intel,qualcomm,apple,pred_24,pred_48,pred_72,percent_change_24,percent_change_48,percent_change_72,action_96
239,11808.24,316.76,9.04,54.8,325.8648568049082,17.000442767985966,0.3228252821442801,0.9726972360643354,0.9726972360643354,318.1219719952962,0.2276249999999999,0.411975,0.1353181818181818,0.0289090909090909,0.9989409090909092,-0.5289200000000002,0.1726818181818182,0.1166363636363636,0.1399090909090909,0.0958181818181818,0.1060909090909091,0.1077727272727272,206.8999938964844,76.76000213623047,125.1500015258789,45.04999923706055,125.61000061035156,110.86000061035156,2.8626099,4.1530533,2.5412598,5.644908473038623,8.499045930302307,11.65355601832414,buy
240,11747.92,317.72,9.0,47.16,405.26293825666335,22.57538670450147,0.3660318515220758,0.9742780552967324,0.9742780552967324,396.9086623899149,0.2671249999999999,0.4900125,0.1364090909090909,0.0278181818181818,0.9990454545454548,-0.4485600000000002,0.184090909090909,0.1372727272727272,0.1522272727272727,0.1010909090909091,0.1085454545454545,0.111,206.1100006103516,76.56999969482422,124.91000366210938,44.84000015258789,125.41000366210938,110.37999725341795,5.956726,8.760056,11.87915,5.950585183477575,8.759768244770694,11.866597176507154,buy
241,11761.92,315.72,9.0,51.56,329.7342400143078,17.517809470236113,0.3112694178909667,0.973520284193177,0.973520284193177,322.1969222419261,0.2327142857142856,0.4385,0.1359545454545455,0.0281818181818181,0.9990454545454548,-0.5284800000000001,0.1704545454545455,0.1205454545454545,0.1399090909090909,0.099090909090909,0.1086818181818182,0.110590909090909,206.1100006103516,76.56999969482422,124.91000366210938,44.84000015258789,125.41000366210938,110.37999725341795,3.9355469,5.27269,5.056885,5.950585183477575,8.759768244770694,11.866597176507154,buy
242,11812.6,316.88,9.04,55.12,321.9876647032727,16.796937572131792,0.3116658031037908,0.972699079937202,0.972699079937202,314.4334787205017,0.2276249999999999,0.411975,0.1353181818181818,0.0289090909090909,0.9989409090909092,-0.5289200000000002,0.1726818181818182,0.1166363636363636,0.1399090909090909,0.0958181818181818,0.1060909090909091,0.1077727272727272,206.1100006103516,76.56999969482422,124.91000366210938,44.84000015258789,125.41000366210938,110.37999725341795,2.8626099,4.1530533,2.5412598,5.950585183477575,8.759768244770694,11.866597176507154,buy
243,11814.24,317.0,9.04,55.16,321.8262652671824,16.795493127687347,0.3116658031037908,0.9727134845466772,0.9727134845466772,314.2774036615928,0.2276249999999999,0.411975,0.1353181818181818,0.0289090909090909,0.9989409090909092,-0.5289200000000002,0.1726818181818182,0.1166363636363636,0.1399090909090909,0.0958181818181818,0.1060909090909091,0.1077727272727272,206.1100006103516,76.56999969482422,124.91000366210938,44.84000015258789,125.41000366210938,110.37999725341795,2.8626099,4.1530533,2.5412598,5.950585183477575,8.759768244770694,11.866597176507154,buy
244,6921.32,242.32,6.52,51.88,278.8047721286232,16.16165250623983,0.2910870611560833,0.97187313224725,0.97187313224725,272.66748852179467,0.2355714285714285,0.4192285714285714,0.1372380952380952,0.0281428571428571,0.9989571428571428,-0.5983200000000002,0.1337142857142857,0.1395238095238095,0.0997619047619047,0.0857619047619047,0.0990952380952381,0.101,206.1100006103516,76.56999969482422,124.91000366210938,44.84000015258789,125.41000366210938,110.37999725341795,3.0217896,4.214592,2.4176025,5.950585183477575,8.759768244770694,11.866597176507154,buy
245,11816.84,317.04,9.04,55.2,322.21664571390266,16.812662358456578,0.3115427261807138,0.9727150373417082,0.9727150373417082,314.6630276504308,0.2276249999999999,0.411975,0.1353181818181818,0.0289090909090909,0.9989409090909092,-0.5289200000000001,0.1726818181818182,0.1166363636363636,0.1399090909090909,0.0958181818181818,0.1060909090909091,0.1077727272727272,206.1100006103516,76.56999969482422,124.91000366210938,44.84000015258789,125.41000366210938,110.37999725341795,2.8626099,4.1530533,2.5412598,5.950585183477575,8.759768244770694,11.866597176507154,buy
246,11865.32,325.6,9.6,52.32,389.0369649503869,24.679568804910986,0.8387322566805008,0.9710782120137555,0.9710782120137555,376.8452348298837,0.2388749999999999,0.4248625,0.1397272727272727,0.03,0.9991227272727272,-0.4557200000000001,0.1749090909090909,0.1095,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,217.6100006103516,81.1500015258789,131.14999389648438,45.9900016784668,128.49000549316406,115.25,2.916504,5.438843,5.9206543,2.390931105929384,4.694392649353385,6.168684116977863,buy
247,11868.44,325.9,9.6,52.32,391.809744339865,24.962068804910988,0.8387322566805008,0.9711340566986064,0.9711340566986064,379.6061453840317,0.238875,0.4248625000000001,0.1397272727272727,0.03,0.9991227272727276,-0.4557199999999999,0.1749090909090909,0.1095,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,217.22000122070312,81.55000305175781,130.4600067138672,46.0,128.08999633789062,115.20580291748048,2.916504,5.438843,5.9206543,2.918057316343248,5.801462256794698,6.251943143387928,buy
248,11873.28,326.28,9.6,52.32,396.1578777116441,25.152877748000414,0.8387322566805008,0.9711853825506992,0.9711853825506992,383.8268032314065,0.2388749999999999,0.4248625,0.1397272727272727,0.03,0.9991227272727272,-0.45572,0.1749090909090909,0.1095,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,216.8800048828125,81.7300033569336,130.9199981689453,45.810001373291016,128.5800018310547,114.875,2.916504,5.438843,5.9206543,2.522228694920181,5.212251436026771,5.752405343439904,buy
