,viewCount,likeCount,dislikeCount,num_days_since_pub,viewcounts_weighted,like_count_weighted,dislike_count_weighted,like_dislike_ratio,weighted_like_dislike_ratio,like_dislike_ratio_by_viewcounts_weighted,videoTitleSentimentScore_vader_pos,videoTitleSentimentScore_vader_neg,videoTitleSentimentScore_vader_com,captionSentimentScore_vader_pos,captionSentimentScore_vader_neg,captionSentimentScore_vader_com,caption_list_split_by_nvidia_10words_flairscores,caption_list_split_by_nvidia_20words_flairscores,caption_list_split_by_nvidia_35words_flairscores,caption_list_split_by_nvidia_10words_vaderscores,caption_list_split_by_nvidia_20words_vaderscores,caption_list_split_by_nvidia_35words_vaderscores,Time,weekday,price,percent_change_24,percent_change_48,percent_change_72,percent_change_96
10,1120037.08,47637.12,1234.96,21.8,66557.46288358039,3043.25598640778,76.51707582757798,0.9730537961795368,0.9730537961795368,64904.84694751915,0.33,0.2974,0.0180999999999999,0.1291363636363636,0.0437619047619047,0.9966090909090908,0.02735,0.06375,-0.11155,0.0935263157894736,0.0935,0.0996,2020-10-04 21:30:00,6.0,522.47998046875,4.444195491940017,5.1446956606254535,6.905531013355581,5.992573635166565
11,1060068.04,45606.64,1174.28,20.68,63292.20059459622,3332.87051805373,80.23060601333944,0.9738777846430348,0.9738777846430348,61770.97578408712,0.321,0.2786666666666667,0.0400272727272727,0.1329047619047619,0.0424,0.9967809523809524,0.0746842105263157,0.0926842105263158,-0.0261578947368421,0.093,0.0961578947368421,0.1011052631578947,2020-10-05 12:30:00,0.0,543.8599853515625,2.792998722196316,2.5466180623935357,1.8460705572979297,0.7823713818662315
12,995774.46,41988.3,1099.02,18.58,60680.98131083648,3211.0714367311307,78.5416621650309,0.9685085111965188,0.9685085111965188,59207.41594409524,0.321,0.272076923076923,0.021395652173913,0.1315238095238095,0.0407948717948718,0.996430952380952,0.1480789473684211,0.1593684210526315,0.0301842105263157,0.0978421052631578,0.1029210526315789,0.1043157894736842,2020-10-05 13:30:00,0.0,543.2150268554688,3.239043441963996,2.93713451688673,1.5638927262645597,1.1187933530598435
13,896339.0,36482.52,947.4,17.56,53260.11310897392,2827.7287275905987,67.36310007352762,0.9701280118488737,0.9701280118488737,51992.8925599065,0.321,0.2222,0.1170599999999999,0.1331904761904762,0.0368,0.9948238095238096,0.2805789473684211,0.1804736842105263,0.1667368421052631,0.0878333333333333,0.0942222222222222,0.0926842105263158,2020-10-05 14:30:00,0.0,541.1500244140625,3.9434472618602663,3.3265427519021173,2.092756289558939,1.2427192613026383
14,1002799.44,41706.56,1089.56,18.84,62431.497220347,3281.604288852867,79.64639775623708,0.9701837304565544,0.9701837304565544,60921.9567792708,0.321,0.2431666666666666,0.0615181818181818,0.1351904761904762,0.03915,0.9966428571428574,0.2546842105263158,0.1628947368421052,0.1094736842105263,0.0913333333333333,0.0989999999999999,0.1008421052631578,2020-10-05 15:30:00,0.0,545.375,1.825352663734825,2.241572420066462,1.1588370065035436,0.7490299285182189
15,1036696.44,43719.64,1128.4,20.32,63138.08791460573,3272.965353787931,79.4371447216899,0.9715039366307194,0.9715039366307194,61615.36690310216,0.33,0.2664285714285714,-0.053190909090909,0.1335238095238095,0.0412,0.9966523809523812,0.1473157894736842,0.1908947368421052,0.0159473684210526,0.0997777777777778,0.105578947368421,0.1072631578947368,2020-10-05 16:30:00,0.0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
16,1064430.8,44991.04,1169.92,20.48,68892.11424770192,3538.926377130602,87.98332959563947,0.9717398391762584,0.9717398391762582,67189.15483163379,0.33,0.2786666666666667,-0.01966,0.13205,0.0411578947368421,0.996495,0.1675555555555555,0.1952222222222222,0.0243888888888888,0.0972941176470588,0.1030555555555555,0.1054999999999999,2020-10-05 17:30:00,0.0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
17,1037551.0,43768.04,1129.48,20.32,63784.63964107404,3320.197501078548,80.59139885970878,0.9707800973398092,0.9707800973398092,62246.32430177599,0.33,0.2786666666666667,-0.0196599999999999,0.1329523809523809,0.0413,0.996661904761905,0.1403684210526316,0.1682105263157894,-0.0053157894736842,0.0969444444444444,0.1026315789473684,0.105,2020-10-05 18:30:00,0.0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
18,1038061.12,43797.16,1129.84,20.44,58471.58331191461,2861.959508717968,70.12755572245386,0.9721118384998746,0.9721118384998746,57051.336356897446,0.33,0.2786666666666667,-0.0196599999999999,0.1329523809523809,0.0413,0.9966619047619047,0.1403684210526316,0.1682105263157894,-0.0053157894736842,0.0969444444444444,0.1026315789473684,0.105,2020-10-05 19:30:00,0.0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
19,1076243.68,45523.8,1186.28,21.84,59794.96276563976,2918.681982345476,71.94656953904662,0.9716295602016296,0.9716295602016296,58334.39152281056,0.33,0.2786666666666667,-0.01966,0.1322857142857142,0.0403,0.996652380952381,0.1622631578947369,0.2107894736842105,0.0467894736842105,0.0934999999999999,0.1003684210526315,0.1038947368421052,2020-10-05 20:30:00,0.0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
20,1038976.92,43828.64,1130.84,20.48,58868.74223122669,2876.8367479850644,70.54780763428472,0.9722558460857524,0.9722558460857524,57438.50359369559,0.33,0.2786666666666667,-0.01966,0.1329523809523809,0.0413,0.996661904761905,0.1403684210526316,0.1682105263157894,-0.0053157894736842,0.0969444444444444,0.1026315789473684,0.105,2020-10-05 21:30:00,0.0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
21,964489.76,40034.96,1042.4,20.36,66851.25413203445,3560.444133014789,71.63298327014118,0.9724217573127564,0.9724217573127564,65455.97756767224,0.33,0.3108000000000001,-0.0154111111111111,0.1335,0.0417368421052631,0.9964,0.0886111111111111,0.0948888888888889,-0.0633333333333333,0.0916111111111111,0.0977777777777778,0.1,2020-10-06 12:30:00,1.0,559.0499877929688,-0.2396862265577448,-0.9211990861921704,-1.955996386255765,-1.522226983533448
22,1062836.72,45307.24,1150.5,20.28,75974.29861200387,4030.222269024749,82.38461249277039,0.9725390661428688,0.9725390661428688,74373.82351774519,0.33,0.317,-0.06326,0.1314,0.0431052631578947,0.9964149999999998,0.0891666666666666,0.0870555555555555,-0.0461111111111111,0.0943888888888889,0.0967777777777777,0.0992222222222222,2020-10-06 13:30:00,1.0,560.8099975585938,-0.2924367710235298,-1.6225941851554682,-2.053728917099129,-1.8312832467251017
23,996518.6,41873.04,1066.0,21.16,69999.01297367603,3723.9253725817807,73.52993483709274,0.9726333099787464,0.9726333099787464,68565.1869636193,0.3068333333333333,0.2873333333333334,-0.00615,0.13195,0.0420526315789473,0.99642,0.0944444444444444,0.1057777777777778,-0.0298888888888888,0.0893333333333333,0.095,0.0982222222222222,2020-10-06 14:30:00,1.0,562.489990234375,-0.5935001447508359,-1.7804787324774418,-2.5982667226283063,-2.124484420078654
24,981505.08,41560.16,1050.36,19.52,71090.019987354,3915.4668640883256,75.37945864661656,0.9729916206764092,0.9729916206764092,69650.01708373256,0.335,0.3107999999999999,-0.0870125,0.14275,0.0419473684210526,0.9969,0.0944444444444444,0.1057777777777778,-0.0298888888888888,0.0893333333333333,0.095,0.0982222222222222,2020-10-06 15:30:00,1.0,555.3300170898438,0.4087584726626625,-0.6545674920786615,-1.0570282420440114,-0.8625572029406503
25,946166.92,40064.16,997.36,18.2,71926.96954847903,4069.8682074467215,76.5163157894737,0.9736750523449292,0.9736750523449292,70490.04823382305,0.3062,0.2873333333333334,-0.0687666666666666,0.1430526315789474,0.0429444444444444,0.9967473684210524,0.0960588235294117,0.0831176470588235,-0.0581176470588235,0.0928823529411764,0.0975294117647058,0.0995882352941176,2020-10-06 16:30:00,1.0,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
26,917725.76,38402.32,976.48,17.44,71747.36741743247,4067.774646354448,76.68514118629909,0.9723080376750608,0.9723080376750608,70304.179374456,0.3062,0.2873333333333334,-0.0687666666666666,0.1421578947368421,0.0411111111111111,0.9961947368421054,0.1371176470588235,0.0758823529411765,-0.0584117647058823,0.0936470588235294,0.0979411764705882,0.0977647058823529,2020-10-06 17:30:00,1.0,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
27,935239.88,38951.24,994.68,19.08,72792.22843061903,4101.337893229806,77.15561737677528,0.9723575106509867,0.9723575106509867,71328.09780684873,0.3068333333333333,0.2873333333333334,-0.00615,0.1387,0.041,0.99579,0.1371176470588235,0.0758823529411765,-0.0584117647058823,0.0936470588235294,0.0979411764705882,0.0977647058823529,2020-10-06 18:30:00,1.0,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
28,957994.04,40181.16,1033.56,18.96,72199.55406326274,3973.761175520501,74.27991311612364,0.9722725252265496,0.9722725252265496,70755.14472244211,0.3062,0.2873333333333334,-0.0687666666666666,0.1419,0.0402105263157894,0.996375,0.1332222222222222,0.0989444444444444,-0.0301666666666666,0.0900555555555555,0.0953888888888889,0.0964999999999999,2020-10-06 19:30:00,1.0,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
29,938743.44,39038.44,996.32,19.24,72969.61648074434,3973.027700558586,73.48281871345029,0.9723801496474536,0.9723801496474536,71525.43335205577,0.3068333333333333,0.2873333333333334,-0.00615,0.1387,0.041,0.99579,0.1371176470588235,0.0758823529411765,-0.0584117647058823,0.0936470588235294,0.0979411764705882,0.0977647058823529,2020-10-06 20:30:00,1.0,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
30,939391.36,39055.28,996.64,19.24,73512.07972784904,3988.563943944828,73.7228187134503,0.9724603924164644,0.9724603924164644,72059.53914538784,0.3068333333333333,0.2873333333333334,-0.00615,0.1387,0.041,0.99579,0.1371176470588235,0.0758823529411765,-0.0584117647058823,0.0936470588235294,0.0979411764705882,0.0977647058823529,2020-10-06 21:30:00,1.0,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
31,951090.2,39440.04,1004.56,20.64,64626.147058406284,3391.895440124681,66.12353837474365,0.9720598562108296,0.9720598562108296,63268.075054748486,0.3068333333333333,0.2618,0.0815555555555555,0.1380952380952381,0.04015,0.995895238095238,0.1817222222222222,0.126,-0.0303888888888888,0.0936470588235294,0.1017222222222222,0.1003888888888888,2020-10-07 12:30:00,2.0,557.7100219726562,-0.6831502767544961,-1.7204338025597954,-1.2856222163538655,-1.2856222163538655
32,1000620.9,41738.32,1072.22,21.04,64724.07273502322,3255.809233895725,67.75899568595096,0.9717432058453936,0.9717432058453936,63306.43809804,0.3173636363636363,0.2795999999999999,0.0498277777777777,0.1342558139534883,0.0402682926829268,0.9960255813953488,0.1666578947368421,0.1216315789473684,-0.032078947368421,0.0935833333333333,0.1012105263157894,0.1001315789473684,2020-10-07 13:30:00,2.0,559.1699829101562,-1.3340586922952369,-1.7664579185741602,-1.543359827345936,-1.543359827345936
33,1050577.28,44042.12,1139.32,21.36,65040.63286842936,3124.184120477489,69.27741379561905,0.9715642804851798,0.9715642804851798,63563.60469506464,0.33,0.2974,0.0181,0.1305909090909091,0.0403809523809523,0.99615,0.1530999999999999,0.1177,-0.0335999999999999,0.0935263157894736,0.10075,0.0999,2020-10-07 14:30:00,2.0,559.151611328125,-1.1940653674106017,-2.0167359084131475,-1.5401249189511357,-1.5401249189511357
34,1072747.52,45919.64,1147.24,23.56,57357.88501226597,2614.4706709503225,57.36111606593002,0.971596678586068,0.9715966785860678,56052.81410761533,0.33,0.2974,0.0180999999999999,0.1174782608695652,0.044695652173913,0.9931565217391304,0.0999047619047618,0.0364761904761904,-0.1052857142857142,0.0946842105263158,0.1017142857142857,0.0974285714285714,2020-10-07 15:30:00,2.0,557.5999755859375,-1.0589972238635226,-1.459819578493993,-1.2661402201775471,-1.2661402201775471
35,1051444.92,44072.56,1140.12,21.44,65294.89907947755,3133.6122116078623,69.45927366508764,0.971608200790754,0.971608200790754,63813.391623478776,0.33,0.2974,0.0181,0.1305909090909091,0.0403809523809523,0.99615,0.1530999999999999,0.1177,-0.0335999999999999,0.0935263157894736,0.10075,0.0999,2020-10-07 16:30:00,2.0,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
36,11661.48,255.02,9.12,28.58,672.4110066148902,24.71444851747544,0.9385195660624456,0.9688927425258737,0.9688927425258737,645.7797477660274,0.268,0.415,0.361972,0.1368292682926829,0.0242195121951219,0.9993731707317076,0.2413170731707317,0.2234634146341463,0.2894390243902439,0.1101081081081081,0.1111951219512195,0.1152195121951219,2020-10-07 17:30:00,2.0,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
37,7177.68,185.72,6.8,26.44,627.6513305298243,24.23487815671924,0.9177130051015382,0.9689480716726516,0.9689480716726516,602.4768809415954,0.2718181818181819,0.415,0.3563833333333333,0.13855,0.02335,0.9994150000000002,0.1924,0.2538499999999999,0.2443,0.1002222222222222,0.10475,0.10815,2020-10-07 18:30:00,2.0,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
38,11306.76,252.92,8.96,27.88,662.2048828791262,24.14955135933361,0.9394319593499044,0.9694136978953024,0.9694136978953024,635.7680868556647,0.2635,0.415,0.3567538461538462,0.1364761904761904,0.0243809523809523,0.9993761904761904,0.2304285714285714,0.2244285714285714,0.2794761904761905,0.1111052631578947,0.1118095238095238,0.1149047619047619,2020-10-07 19:30:00,2.0,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
39,7187.84,186.04,6.8,26.52,621.569070330028,23.532925049766128,0.9171574495459828,0.9689918658649276,0.9689918658649276,596.308823102839,0.2718181818181819,0.415,0.3563833333333333,0.13855,0.02335,0.9994150000000002,0.1924,0.2538499999999999,0.2443,0.1002222222222222,0.10475,0.10815,2020-10-07 20:30:00,2.0,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
40,6956.08,181.8,5.4,26.88,614.8628258635201,23.402137740717947,0.8784735482533857,0.9730542627970564,0.9730542627970564,590.9086711768825,0.2718181818181819,0.415,0.3563833333333333,0.14035,0.0236,0.99943,0.20505,0.2525,0.26225,0.1008888888888888,0.1059,0.10945,2020-10-07 21:30:00,2.0,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
41,5670.96,185.72,5.84,23.96,909.9373976919592,45.48444656944672,1.0674507356984817,0.9712315617649828,0.9712315617649828,881.5169128232139,0.2782727272727273,0.415,0.3543833333333333,0.1388095238095238,0.0217142857142857,0.9990238095238098,0.2111904761904761,0.2135714285714285,0.1987619047619048,0.09735,0.1011428571428571,0.1058095238095238,2020-10-08 12:30:00,3.0,553.9000244140625,-1.044418473497477,-0.60661603874691,-0.60661603874691,2.7586148380987163
42,6446.74,195.74,6.46,26.66,928.5255223201298,46.09490649696766,1.086010409069674,0.9710396339998256,0.9710396339998258,898.7344360774848,0.2892105263157893,0.415,0.3467190476190477,0.1379047619047619,0.0225,0.9989761904761908,0.1952619047619047,0.1878809523809523,0.1683571428571428,0.0974871794871795,0.103,0.1082142857142857,2020-10-08 13:30:00,3.0,551.7103271484375,-0.4382456808782908,-0.2121310882728599,-0.2121310882728599,3.377613692859849
43,5639.6,182.92,5.84,26.2,920.1043674500464,46.09425397685413,1.065238390019469,0.970616605242962,0.970616605242962,891.6585980031272,0.2811,0.415,0.3507272727272727,0.1396666666666667,0.0223333333333333,0.999019047619048,0.207095238095238,0.2098571428571428,0.2068095238095238,0.09965,0.104,0.1086666666666666,2020-10-08 14:30:00,3.0,552.4749755859375,-0.832612478250061,-0.350241665976192,-0.350241665976192,3.8580937387797887
44,5240.24,185.2,5.84,26.64,893.7221793986,46.36233016733032,1.0627241043051834,0.9708350073010956,0.9708350073010956,865.8638510296472,0.2845,0.415,0.3401818181818181,0.1390454545454545,0.0219090909090909,0.9990636363636366,0.1954999999999999,0.1975,0.1960454545454546,0.0970952380952381,0.1020909090909091,0.1065,2020-10-08 15:30:00,3.0,551.6950073242188,-0.4051124845958709,-0.2093601141103351,-0.2093601141103351,3.3560236004740007
45,7501.16,199.92,6.92,23.92,909.6948917622068,38.20694531346045,0.9244684434267338,0.9693080187744278,0.9693080187744278,879.7877101517582,0.265,0.415,0.3069799999999999,0.1358499999999999,0.02135,0.99888,0.2427999999999999,0.24095,0.19495,0.0996666666666666,0.1042,0.10855,2020-10-08 16:30:00,3.0,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
46,5252.72,185.6,5.84,26.88,743.6784913234209,36.61561419640753,0.8424099796269721,0.9708591529172804,0.9708591529172804,720.7549135657947,0.2845,0.415,0.3401818181818181,0.1390454545454545,0.0219090909090909,0.9990636363636366,0.1954999999999999,0.1975,0.1960454545454546,0.0970952380952381,0.1020909090909091,0.1065,2020-10-08 17:30:00,3.0,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
47,5261.4,185.96,5.84,27.0,748.5687886763463,36.86093839201109,0.8421527841106047,0.9708673572261372,0.9708673572261372,725.6154272861584,0.2845,0.415,0.3401818181818181,0.1390454545454545,0.0219090909090909,0.9990636363636366,0.1954999999999999,0.1975,0.1960454545454546,0.0970952380952381,0.1020909090909091,0.1065,2020-10-08 18:30:00,3.0,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
48,10087.32,259.68,8.32,27.24,804.1998298065337,37.5704419078436,0.8705001717705281,0.970779472315868,0.970779472315868,779.4394849113373,0.2742727272727273,0.415,0.3419333333333332,0.1368181818181818,0.0227727272727272,0.9990045454545456,0.2466363636363636,0.1873181818181818,0.2344090909090909,0.1073333333333333,0.1080454545454545,0.1123636363636363,2020-10-08 19:30:00,3.0,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
49,10135.28,259.52,8.36,30.48,804.5130738876007,37.578066895246096,0.8664626455414267,0.970604600736678,0.970604600736678,779.798147222206,0.2767,0.415,0.3371454545454546,0.1382272727272727,0.0233181818181818,0.9990227272727276,0.2413636363636363,0.1858636363636363,0.2466363636363636,0.1089047619047619,0.1111363636363636,0.1152272727272727,2020-10-08 20:30:00,3.0,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
50,10097.52,260.08,8.32,27.24,810.1144474977986,37.81377524117692,0.8705001717705281,0.9708630589059528,0.9708630589059528,785.3136530064352,0.2742727272727273,0.415,0.3419333333333333,0.1368181818181818,0.0227727272727272,0.9990045454545456,0.2466363636363636,0.1873181818181818,0.2344090909090909,0.1073333333333333,0.1080454545454545,0.1123636363636363,2020-10-08 21:30:00,3.0,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
51,5710.12,187.8,5.88,23.72,691.750019212257,31.648719064839963,0.7861179597618747,0.9725634863865036,0.9725634863865036,669.8175556575444,0.2845,0.415,0.3489909090909091,0.1396190476190476,0.022047619047619,0.9989904761904764,0.2091428571428571,0.2119999999999999,0.1829047619047619,0.10015,0.1042857142857142,0.1092857142857143,2020-10-09 12:30:00,4.0,548.114990234375,0.4424231842175663,0.4424231842175663,3.843172111092752,3.671674805207292
52,5584.42,181.84,5.8,22.72,693.0215321620526,31.863883900004797,0.7830410366849517,0.9730656994576298,0.9730656994576298,671.1469605222777,0.2889,0.415,0.359909090909091,0.1403,0.0225,0.9989400000000004,0.2219999999999999,0.2257,0.19355,0.103,0.1064,0.1117,2020-10-09 13:30:00,4.0,549.29248046875,0.2271098918975145,0.2271098918975145,3.83265582234249,3.60054571265771
53,5592.0,182.44,5.8,22.72,698.2841809962063,32.29785215397305,0.7830410366849516,0.9730850782258332,0.9730850782258332,676.4089840038026,0.2889,0.415,0.3599090909090909,0.1403,0.0225,0.9989400000000002,0.2219999999999999,0.2256999999999999,0.19355,0.103,0.1064,0.1117,2020-10-09 14:30:00,4.0,547.875,0.4864208126568625,0.4864208126568625,4.730089532711612,3.414103050849881
54,5596.72,182.92,5.8,22.72,701.313920126641,32.62356643968733,0.7830410366849516,0.9731136294247188,0.9731136294247188,679.4548500770932,0.2889,0.415,0.3599090909090909,0.1403,0.0225,0.9989400000000002,0.2219999999999999,0.2256999999999999,0.19355,0.103,0.1064,0.1117,2020-10-09 15:30:00,4.0,549.4600219726562,0.1965486134569483,0.1965486134569483,3.776434894299308,4.107670516808226
55,5601.08,183.2,5.8,22.84,662.9254838700873,29.295989408875005,0.7075497632525015,0.973120157704264,0.973120157704264,642.0098823392701,0.2889,0.415,0.3599090909090909,0.1403,0.0225,0.9989400000000002,0.2219999999999999,0.2256999999999999,0.19355,0.103,0.1064,0.1117,2020-10-09 16:30:00,4.0,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
56,5605.6,183.44,5.8,22.96,628.7531543227944,29.016245819131417,0.6881138658166042,0.9731232669922016,0.9731232669922016,609.3804861378757,0.2889,0.415,0.3599090909090909,0.1403,0.0225,0.9989400000000002,0.2219999999999999,0.2256999999999999,0.19355,0.103,0.1064,0.1117,2020-10-09 17:30:00,4.0,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
57,5611.36,183.68,5.84,23.04,631.6653163852803,29.222430610292086,0.7278886066916427,0.9719467964039664,0.9719467964039664,611.8284512543414,0.2889,0.415,0.3599090909090909,0.1403,0.0225,0.9989400000000002,0.2219999999999999,0.2256999999999999,0.19355,0.103,0.1064,0.1117,2020-10-09 18:30:00,4.0,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
58,5615.84,183.96,5.88,23.12,630.6675635968501,29.098988186049663,0.7675249703280064,0.970949240255332,0.970949240255332,610.3136781745757,0.2889,0.415,0.3599090909090909,0.1403,0.0225,0.9989400000000002,0.2219999999999999,0.2256999999999999,0.19355,0.103,0.1064,0.1117,2020-10-09 19:30:00,4.0,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
59,5622.32,184.28,5.88,23.16,632.8490688027553,28.77565485271633,0.7675249703280064,0.971213087649873,0.971213087649873,612.4968808654263,0.2889,0.415,0.3599090909090909,0.1403,0.0225,0.9989400000000002,0.2219999999999999,0.2256999999999999,0.19355,0.103,0.1064,0.1117,2020-10-09 20:30:00,4.0,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
