,Time,weekday,price,percent_change_24,percent_change_48,percent_change_72,percent_change_96
69,2020-10-05 06:30:00,0,522.47998046875,4.444195491940017,5.1446956606254535,6.905531013355581,5.992573635166565
70,2020-10-05 07:30:00,0,522.47998046875,4.444195491940017,5.1446956606254535,6.905531013355581,5.992573635166565
71,2020-10-05 08:30:00,0,522.47998046875,4.444195491940017,5.1446956606254535,6.905531013355581,5.992573635166565
72,2020-10-05 09:30:00,0,529.4400024414062,4.487762476590462,5.770245476747804,6.338772552855576,4.011784175058741
73,2020-10-05 10:30:00,0,542.1900024414062,3.872257884256425,2.737052839160836,1.7539994693378302,1.0937111804126376
74,2020-10-05 11:30:00,0,540.3699951171875,2.7851264742604576,3.1540572673481426,2.524199117584147,1.3638794129546827
75,2020-10-05 12:30:00,0,543.8599853515625,2.792998722196316,2.5466180623935353,1.8460705572979297,0.7823713818662315
76,2020-10-05 13:30:00,0,543.2150268554688,3.2390434419639957,2.93713451688673,1.5638927262645597,1.1187933530598437
77,2020-10-05 14:30:00,0,541.1500244140625,3.9434472618602667,3.3265427519021173,2.092756289558939,1.2427192613026383
78,2020-10-05 15:30:00,0,545.375,1.825352663734825,2.241572420066462,1.1588370065035436,0.7490299285182189
79,2020-10-05 16:30:00,0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
80,2020-10-05 17:30:00,0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
81,2020-10-05 18:30:00,0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
82,2020-10-05 19:30:00,0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
83,2020-10-05 20:30:00,0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
84,2020-10-05 21:30:00,0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
85,2020-10-05 22:30:00,0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
86,2020-10-05 23:30:00,0,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
87,2020-10-06 00:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
88,2020-10-06 01:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
89,2020-10-06 02:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
90,2020-10-06 03:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
91,2020-10-06 04:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
92,2020-10-06 05:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
93,2020-10-06 06:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
94,2020-10-06 07:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
95,2020-10-06 08:30:00,1,545.7000122070312,0.6706932495252893,2.3566034568244687,1.482493245252714,0.8869279296398913
