,Time,weekday,price,future_price,percent_change
3550,2021-02-27 07:30:00,5,548.2000122070312,554.0800170898438,1.072602107238163
3551,2021-02-27 08:30:00,5,548.2000122070312,554.0800170898438,1.072602107238163
3552,2021-02-27 09:30:00,5,548.2000122070312,556.0,1.4228361217224927
3553,2021-02-27 10:30:00,5,548.2000122070312,549.2999877929688,0.20065223667344867
3554,2021-02-27 11:30:00,5,548.2000122070312,546.52001953125,-0.3064561543911104
3555,2021-02-27 12:30:00,5,548.2000122070312,543.85498046875,-0.7925997157111175
3556,2021-02-27 13:30:00,5,548.2000122070312,546.739990234375,-0.2663301605518531
3557,2021-02-27 14:30:00,5,548.2000122070312,542.7899780273438,-0.9868723201787111
3558,2021-02-27 15:30:00,5,548.2000122070312,541.1199951171875,-1.291502541442835
3559,2021-02-27 16:30:00,5,548.2000122070312,536.0,-2.2254673358934274
3560,2021-02-27 17:30:00,5,548.2000122070312,536.0,-2.2254673358934274
3561,2021-02-27 18:30:00,5,548.2000122070312,536.0,-2.2254673358934274
3562,2021-02-27 19:30:00,5,548.2000122070312,536.0,-2.2254673358934274
3563,2021-02-27 20:30:00,5,548.2000122070312,536.0,-2.2254673358934274
3564,2021-02-27 21:30:00,5,548.2000122070312,536.0,-2.2254673358934274
3565,2021-02-27 22:30:00,5,548.2000122070312,536.0,-2.2254673358934274
3566,2021-02-27 23:30:00,5,548.2000122070312,536.0,-2.2254673358934274
3567,2021-02-28 00:30:00,6,548.2000122070312,548.2000122070312,0.0
3568,2021-02-28 01:30:00,6,548.2000122070312,548.2000122070312,0.0
3569,2021-02-28 02:30:00,6,548.2000122070312,548.2000122070312,0.0
3570,2021-02-28 03:30:00,6,548.2000122070312,548.2000122070312,0.0
3571,2021-02-28 04:30:00,6,548.2000122070312,548.2000122070312,0.0
3572,2021-02-28 05:30:00,6,548.2000122070312,548.2000122070312,0.0
3573,2021-02-28 06:30:00,6,548.2000122070312,548.2000122070312,0.0
3574,2021-02-28 07:30:00,6,548.2000122070312,548.2000122070312,0.0
3575,2021-02-28 08:30:00,6,548.2000122070312,548.2000122070312,0.0
3576,2021-02-28 09:30:00,6,548.2000122070312,556.0,1.4228361217224927
3577,2021-02-28 10:30:00,6,548.2000122070312,545.0499877929688,-0.5746122480699389
3578,2021-02-28 11:30:00,6,548.2000122070312,549.1649780273438,0.17602440693635923
3579,2021-02-28 12:30:00,6,548.2000122070312,547.0999755859375,-0.2006633704120242
3580,2021-02-28 13:30:00,6,548.2000122070312,546.77001953125,-0.2608523611709046
3581,2021-02-28 14:30:00,6,548.2000122070312,547.8800048828125,-0.0583741913704805
3582,2021-02-28 15:30:00,6,548.2000122070312,549.5700073242188,0.24990789614760534
3583,2021-02-28 16:30:00,6,548.2000122070312,554.0800170898438,1.072602107238163
3584,2021-02-28 17:30:00,6,548.2000122070312,554.0800170898438,1.072602107238163
3585,2021-02-28 18:30:00,6,548.2000122070312,554.0800170898438,1.072602107238163
3586,2021-02-28 19:30:00,6,548.2000122070312,554.0800170898438,1.072602107238163
3587,2021-02-28 20:30:00,6,548.2000122070312,554.0800170898438,1.072602107238163
3588,2021-02-28 21:30:00,6,548.2000122070312,554.0800170898438,1.072602107238163
3589,2021-02-28 22:30:00,6,548.2000122070312,554.0800170898438,1.072602107238163
3590,2021-02-28 23:30:00,6,548.2000122070312,554.0800170898438,1.072602107238163
3591,2021-03-01 00:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3592,2021-03-01 01:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3593,2021-03-01 02:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3594,2021-03-01 03:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3595,2021-03-01 04:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3596,2021-03-01 05:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3597,2021-03-01 06:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3598,2021-03-01 07:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3599,2021-03-01 08:30:00,0,548.2000122070312,554.0800170898438,1.072602107238163
3600,2021-03-01 09:30:00,0,556.0,556.0,0.0
3601,2021-03-01 10:30:00,0,545.0499877929688,549.2999877929688,0.7797449949882962
3602,2021-03-01 11:30:00,0,549.1649780273438,546.52001953125,-0.48163277010029315
3603,2021-03-01 12:30:00,0,547.0999755859375,543.85498046875,-0.5931265329910063
3604,2021-03-01 13:30:00,0,546.77001953125,546.739990234375,-0.0054921257205631235
3605,2021-03-01 14:30:00,0,547.8800048828125,542.7899780273438,-0.9290404486576365
3606,2021-03-01 15:30:00,0,549.5700073242188,541.1199951171875,-1.5375679339149517
3607,2021-03-01 16:30:00,0,554.0800170898438,536.0,-3.263069688887932
3608,2021-03-01 17:30:00,0,554.0800170898438,536.0,-3.263069688887932
3609,2021-03-01 18:30:00,0,554.0800170898438,536.0,-3.263069688887932
3610,2021-03-01 19:30:00,0,554.0800170898438,536.0,-3.263069688887932
3611,2021-03-01 20:30:00,0,554.0800170898438,536.0,-3.263069688887932
3612,2021-03-01 21:30:00,0,554.0800170898438,536.0,-3.263069688887932
3613,2021-03-01 22:30:00,0,554.0800170898438,536.0,-3.263069688887932
3614,2021-03-01 23:30:00,0,554.0800170898438,536.0,-3.263069688887932
3615,2021-03-02 00:30:00,1,554.0800170898438,536.0,-3.263069688887932
3616,2021-03-02 01:30:00,1,554.0800170898438,536.0,-3.263069688887932
3617,2021-03-02 02:30:00,1,554.0800170898438,536.0,-3.263069688887932
3618,2021-03-02 03:30:00,1,554.0800170898438,536.0,-3.263069688887932
3619,2021-03-02 04:30:00,1,554.0800170898438,536.0,-3.263069688887932
3620,2021-03-02 05:30:00,1,554.0800170898438,536.0,-3.263069688887932
3621,2021-03-02 06:30:00,1,554.0800170898438,536.0,-3.263069688887932
3622,2021-03-02 07:30:00,1,554.0800170898438,536.0,-3.263069688887932
3623,2021-03-02 08:30:00,1,554.0800170898438,536.0,-3.263069688887932
3624,2021-03-02 09:30:00,1,556.0,536.4000244140625,-3.525175465096675
3625,2021-03-02 10:30:00,1,549.2999877929688,520.989990234375,-5.153831820084398
3626,2021-03-02 11:30:00,1,546.52001953125,525.1400146484375,-3.9120259311177907
3627,2021-03-02 12:30:00,1,543.85498046875,520.530029296875,-4.288818161005192
3628,2021-03-02 13:30:00,1,546.739990234375,519.8099975585938,-4.925557514868628
3629,2021-03-02 14:30:00,1,542.7899780273438,513.7000122070312,-5.359340997052653
3630,2021-03-02 15:30:00,1,541.1199951171875,514.5700073242188,-4.9064880308514525
3631,2021-03-02 16:30:00,1,536.0,512.0900268554688,-4.460815885173741
