,Time,weekday,msft,amd,ndaq,intel,qualcomm,apple
2481,2021-01-13 18:30:00,2,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2482,2021-01-13 19:30:00,2,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2483,2021-01-13 20:30:00,2,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2484,2021-01-13 21:30:00,2,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2485,2021-01-13 22:30:00,2,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2486,2021-01-13 23:30:00,2,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2487,2021-01-14 00:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2488,2021-01-14 01:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2489,2021-01-14 02:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2490,2021-01-14 03:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2491,2021-01-14 04:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2492,2021-01-14 05:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2493,2021-01-14 06:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2494,2021-01-14 07:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2495,2021-01-14 08:30:00,3,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453,216.4199981689453
2496,2021-01-14 09:30:00,3,215.91000366210938,215.91000366210938,215.91000366210938,215.91000366210938,215.91000366210938,215.91000366210938
2497,2021-01-14 10:30:00,3,215.9499969482422,215.9499969482422,215.9499969482422,215.9499969482422,215.9499969482422,215.9499969482422
2498,2021-01-14 11:30:00,3,215.0399932861328,215.0399932861328,215.0399932861328,215.0399932861328,215.0399932861328,215.0399932861328
2499,2021-01-14 12:30:00,3,214.50999450683594,214.50999450683594,214.50999450683594,214.50999450683594,214.50999450683594,214.50999450683594
2500,2021-01-14 13:30:00,3,214.3800048828125,214.3800048828125,214.3800048828125,214.3800048828125,214.3800048828125,214.3800048828125
2501,2021-01-14 14:30:00,3,213.91000366210938,213.91000366210938,213.91000366210938,213.91000366210938,213.91000366210938,213.91000366210938
2502,2021-01-14 15:30:00,3,213.97000122070312,213.97000122070312,213.97000122070312,213.97000122070312,213.97000122070312,213.97000122070312
2503,2021-01-14 16:30:00,3,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2504,2021-01-14 17:30:00,3,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2505,2021-01-14 18:30:00,3,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2506,2021-01-14 19:30:00,3,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2507,2021-01-14 20:30:00,3,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2508,2021-01-14 21:30:00,3,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2509,2021-01-14 22:30:00,3,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2510,2021-01-14 23:30:00,3,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2511,2021-01-15 00:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2512,2021-01-15 01:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2513,2021-01-15 02:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2514,2021-01-15 03:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2515,2021-01-15 04:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2516,2021-01-15 05:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2517,2021-01-15 06:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2518,2021-01-15 07:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2519,2021-01-15 08:30:00,4,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094,213.02000427246094
2520,2021-01-15 09:30:00,4,213.52000427246094,213.52000427246094,213.52000427246094,213.52000427246094,213.52000427246094,213.52000427246094
2521,2021-01-15 10:30:00,4,212.3800048828125,212.3800048828125,212.3800048828125,212.3800048828125,212.3800048828125,212.3800048828125
2522,2021-01-15 11:30:00,4,213.85000610351562,213.85000610351562,213.85000610351562,213.85000610351562,213.85000610351562,213.85000610351562
2523,2021-01-15 12:30:00,4,213.08999633789062,213.08999633789062,213.08999633789062,213.08999633789062,213.08999633789062,213.08999633789062
2524,2021-01-15 13:30:00,4,213.72979736328125,213.72979736328125,213.72979736328125,213.72979736328125,213.72979736328125,213.72979736328125
2525,2021-01-15 14:30:00,4,213.77000427246094,213.77000427246094,213.77000427246094,213.77000427246094,213.77000427246094,213.77000427246094
2526,2021-01-15 15:30:00,4,213.52999877929688,213.52999877929688,213.52999877929688,213.52999877929688,213.52999877929688,213.52999877929688
2527,2021-01-15 16:30:00,4,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2528,2021-01-15 17:30:00,4,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2529,2021-01-15 18:30:00,4,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2530,2021-01-15 19:30:00,4,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2531,2021-01-15 20:30:00,4,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2532,2021-01-15 21:30:00,4,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2533,2021-01-15 22:30:00,4,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2534,2021-01-15 23:30:00,4,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2535,2021-01-16 00:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2536,2021-01-16 01:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2537,2021-01-16 02:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2538,2021-01-16 03:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2539,2021-01-16 04:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2540,2021-01-16 05:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2541,2021-01-16 06:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2542,2021-01-16 07:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2543,2021-01-16 08:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2544,2021-01-16 09:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2545,2021-01-16 10:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2546,2021-01-16 11:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2547,2021-01-16 12:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2548,2021-01-16 13:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2549,2021-01-16 14:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2550,2021-01-16 15:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2551,2021-01-16 16:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2552,2021-01-16 17:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2553,2021-01-16 18:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
